EVENT,DATE,BOUT,FIGHTER_A,FIGHTER_B,WINNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,FIGHT_URL
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Damien Brown vs. Jon Tuck,Damien Brown,Jon Tuck,Damien Brown,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/64bc223daa594bcc
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Jonathan Meunier vs. Richard Walsh,Jonathan Meunier,Richard Walsh,Jonathan Meunier,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/2c0a58ef0324e18b
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Ben Nguyen vs. Geane Herrera,Ben Nguyen,Geane Herrera,Ben Nguyen,W/L,Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/291d91378a96d1e8
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Jason Knight vs. Dan Hooker,Jason Knight,Dan Hooker,Jason Knight,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/4f60a7e7b848bc6d
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Marlon Vera vs. Guangyou Ning,Marlon Vera,Guangyou Ning,Marlon Vera,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/2e209dc450b7ebe3
UFC Fight Night: Whittaker vs. Brunson,"November 26, 2016",Jenel Lausa vs. Yao Zhikui,Jenel Lausa,Yao Zhikui,Jenel Lausa,W/L,Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/0da0dc2c7eb29f58
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Ryan Bader vs. Rogerio Nogueira,Ryan Bader,Rogerio Nogueira,Ryan Bader,W/L,Light Heavyweight,,3,3:51,http://www.ufcstats.com/fight-details/106088694fa0c682
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Thomas Almeida vs. Albert Morales,Thomas Almeida,Albert Morales,Thomas Almeida,W/L,Bantamweight,,2,1:37,http://www.ufcstats.com/fight-details/ac656cebef8cf0a4
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Claudia Gadelha vs. Cortney Casey,Claudia Gadelha,Cortney Casey,Claudia Gadelha,W/L,Women's Strawweight,,3,5:00,http://www.ufcstats.com/fight-details/4c05732d411d6412
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Krzysztof Jotko vs. Thales Leites,Krzysztof Jotko,Thales Leites,Krzysztof Jotko,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/3e1bd51261cb61df
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Kamaru Usman vs. Warlley Alves,Kamaru Usman,Warlley Alves,Kamaru Usman,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/939cc30f07131724
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Sergio Moraes vs. Zak Ottow,Sergio Moraes,Zak Ottow,Sergio Moraes,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/edcf1d6a1bd8acc7
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Cezar Ferreira vs. Jack Hermansson,Cezar Ferreira,Jack Hermansson,Cezar Ferreira,W/L,Middleweight,,2,2:11,http://www.ufcstats.com/fight-details/13d2b7aef67cb6ea
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Gadzhimurad Antigulov vs. Marcos Rogerio de Lima,Gadzhimurad Antigulov,Marcos Rogerio de Lima,Gadzhimurad Antigulov,W/L,Light Heavyweight,,1,1:07,http://www.ufcstats.com/fight-details/a5e240bcd7731725
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Johnny Eduardo vs. Manvel Gamburyan,Johnny Eduardo,Manvel Gamburyan,Johnny Eduardo,W/L,Bantamweight,,2,0:46,http://www.ufcstats.com/fight-details/02b39d683f027517
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Luis Henrique vs. Christian Colombo,Luis Henrique,Christian Colombo,Luis Henrique,W/L,Heavyweight,,3,2:12,http://www.ufcstats.com/fight-details/9e75fbe17a35f272
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Pedro Munhoz vs. Justin Scoggins,Pedro Munhoz,Justin Scoggins,Pedro Munhoz,W/L,Bantamweight,,2,1:55,http://www.ufcstats.com/fight-details/30a2c7e5b90e6d74
UFC Fight Night: Bader vs. Nogueira,"November 19, 2016",Francimar Barroso vs. Darren Stewart,Francimar Barroso,Darren Stewart,,D/D,Light Heavyweight,Overturned,1,1:34,http://www.ufcstats.com/fight-details/934c967872f28b13
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Gegard Mousasi vs. Uriah Hall,Gegard Mousasi,Uriah Hall,Gegard Mousasi,W/L,Middleweight,,1,4:37,http://www.ufcstats.com/fight-details/b5268a0c2df32a24
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Stevie Ray vs. Ross Pearson,Stevie Ray,Ross Pearson,Stevie Ray,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/6b5fe10e6e7d160a
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Alexander Volkov vs. Timothy Johnson,Alexander Volkov,Timothy Johnson,Alexander Volkov,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/689116759885e4a5
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Artem Lobov vs. Teruto Ishihara,Artem Lobov,Teruto Ishihara,Artem Lobov,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/e4795ab9bdd6fb38
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Jack Marshman vs. Magnus Cedenblad,Jack Marshman,Magnus Cedenblad,Jack Marshman,W/L,Middleweight,,2,3:40,http://www.ufcstats.com/fight-details/f1afa75c8d492550
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Kyoji Horiguchi vs. Ali Bagautinov,Kyoji Horiguchi,Ali Bagautinov,Kyoji Horiguchi,W/L,Flyweight,,3,5:00,http://www.ufcstats.com/fight-details/ad0bac98558900af
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Kevin Lee vs. Magomed Mustafaev,Kevin Lee,Magomed Mustafaev,Kevin Lee,W/L,Lightweight,,2,4:31,http://www.ufcstats.com/fight-details/dad034faf3d62cb9
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Amanda Cooper vs. Anna Elmose,Amanda Cooper,Anna Elmose,Amanda Cooper,W/L,Women's Strawweight,,3,5:00,http://www.ufcstats.com/fight-details/24411c5356903d11
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Justin Ledet vs. Mark Godbeer,Justin Ledet,Mark Godbeer,Justin Ledet,W/L,Heavyweight,,1,2:16,http://www.ufcstats.com/fight-details/8eaa23d64c20b0f1
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Zak Cummings vs. Alexander Yakovlev,Zak Cummings,Alexander Yakovlev,Zak Cummings,W/L,Welterweight,,2,4:02,http://www.ufcstats.com/fight-details/1b52e24d09700dd9
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Marion Reneau vs. Milana Dudieva,Marion Reneau,Milana Dudieva,Marion Reneau,W/L,Women's Bantamweight,,3,3:03,http://www.ufcstats.com/fight-details/7fce3efc5d2add6e
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Brett Johns vs. Kwan Ho Kwak,Brett Johns,Kwan Ho Kwak,Brett Johns,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/a337e11f80a75b7d
UFC Fight Night: Mousasi vs. Hall 2,"November 19, 2016",Abdul Razak Alhassan vs. Charlie Ward,Abdul Razak Alhassan,Charlie Ward,Abdul Razak Alhassan,W/L,Welterweight,,1,0:53,http://www.ufcstats.com/fight-details/bd6909a463a1de2b
UFC 205: Alvarez vs McGregor,"November 12, 2016",Conor McGregor vs. Eddie Alvarez,Conor McGregor,Eddie Alvarez,Conor McGregor,W/L,Lightweight,,2,3:04,http://www.ufcstats.com/fight-details/1d7015553debd1c8
UFC 205: Alvarez vs McGregor,"November 12, 2016",Tyron Woodley vs. Stephen Thompson,Tyron Woodley,Stephen Thompson,,D/D,Welterweight,,5,5:00,http://www.ufcstats.com/fight-details/b80ef7cdc36ab48b
UFC 205: Alvarez vs McGregor,"November 12, 2016",Joanna Jedrzejczyk vs. Karolina Kowalkiewicz,Joanna Jedrzejczyk,Karolina Kowalkiewicz,Joanna Jedrzejczyk,W/L,Women's Strawweight,,5,5:00,http://www.ufcstats.com/fight-details/4403857f545ede75
UFC 205: Alvarez vs McGregor,"November 12, 2016",Yoel Romero vs. Chris Weidman,Yoel Romero,Chris Weidman,Yoel Romero,W/L,Middleweight,,3,0:24,http://www.ufcstats.com/fight-details/f37d18b5c35145bf
UFC 205: Alvarez vs McGregor,"November 12, 2016",Raquel Pennington vs. Miesha Tate,Raquel Pennington,Miesha Tate,Raquel Pennington,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/9ebfd601c43b89b3
UFC 205: Alvarez vs McGregor,"November 12, 2016",Frankie Edgar vs. Jeremy Stephens,Frankie Edgar,Jeremy Stephens,Frankie Edgar,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/9c4cbd0546d03f6b
UFC 205: Alvarez vs McGregor,"November 12, 2016",Khabib Nurmagomedov vs. Michael Johnson,Khabib Nurmagomedov,Michael Johnson,Khabib Nurmagomedov,W/L,Lightweight,,3,2:31,http://www.ufcstats.com/fight-details/c26806c2d554e50c
UFC 205: Alvarez vs McGregor,"November 12, 2016",Tim Boetsch vs. Rafael Natal,Tim Boetsch,Rafael Natal,Tim Boetsch,W/L,Middleweight,,1,3:22,http://www.ufcstats.com/fight-details/8172d8d996335d0a
UFC 205: Alvarez vs McGregor,"November 12, 2016",Vicente Luque vs. Belal Muhammad,Vicente Luque,Belal Muhammad,Vicente Luque,W/L,Welterweight,,1,1:19,http://www.ufcstats.com/fight-details/14477908199435e1
UFC 205: Alvarez vs McGregor,"November 12, 2016",Jim Miller vs. Thiago Alves,Jim Miller,Thiago Alves,Jim Miller,W/L,Catch Weight,,3,5:00,http://www.ufcstats.com/fight-details/ef80a6eea892c296
UFC 205: Alvarez vs McGregor,"November 12, 2016",Liz Carmouche vs. Katlyn Cerminara,Liz Carmouche,Katlyn Cerminara,Liz Carmouche,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/706228ddb6076b3f
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Tony Ferguson vs. Rafael Dos Anjos,Tony Ferguson,Rafael Dos Anjos,Tony Ferguson,W/L,Lightweight,,5,5:00,http://www.ufcstats.com/fight-details/9220acccebf14a46
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Diego Sanchez vs. Marcin Held,Diego Sanchez,Marcin Held,Diego Sanchez,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/c5a8e0098d1024ce
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Ricardo Lamas vs. Charles Oliveira,Ricardo Lamas,Charles Oliveira,Ricardo Lamas,W/L,Featherweight,,2,2:13,http://www.ufcstats.com/fight-details/e322eae035f7c00f
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Martin Bravo vs. Claudio Puelles,Martin Bravo,Claudio Puelles,Martin Bravo,W/L,Lightweight,,2,1:55,http://www.ufcstats.com/fight-details/43a941e005a2d463
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Beneil Dariush vs. Rashid Magomedov,Beneil Dariush,Rashid Magomedov,Beneil Dariush,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/00494c77d2a88f8c
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Alexa Grasso vs. Heather Clark,Alexa Grasso,Heather Clark,Alexa Grasso,W/L,Women's Strawweight,,3,5:00,http://www.ufcstats.com/fight-details/52943c821416dc38
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Erik Perez vs. Felipe Arantes,Erik Perez,Felipe Arantes,Erik Perez,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/51010081d59b4687
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Joe Soto vs. Marco Beltran,Joe Soto,Marco Beltran,Joe Soto,W/L,Catch Weight,,1,1:37,http://www.ufcstats.com/fight-details/588a39cab19065bc
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Max Griffin vs. Erick Montano,Max Griffin,Erick Montano,Max Griffin,W/L,Welterweight,,1,0:54,http://www.ufcstats.com/fight-details/23c6a428df1569bc
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Douglas Silva de Andrade vs. Henry Briones,Douglas Silva de Andrade,Henry Briones,Douglas Silva de Andrade,W/L,Bantamweight,,3,2:33,http://www.ufcstats.com/fight-details/29df50b2ea446361
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Sam Alvey vs. Alex Nicholson,Sam Alvey,Alex Nicholson,Sam Alvey,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/2c39797c6574ff29
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Marco Polo Reyes vs. Jason Novelli,Marco Polo Reyes,Jason Novelli,Marco Polo Reyes,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/c1e039419a671b9e
UFC Fight Night: Dos Anjos vs. Ferguson,"November 05, 2016",Enrique Barzola vs. Chris Avila,Enrique Barzola,Chris Avila,Enrique Barzola,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/4fa26e1e88583ab5
UFC 204: Bisping vs. Henderson,"October 08, 2016",Michael Bisping vs. Dan Henderson,Michael Bisping,Dan Henderson,Michael Bisping,W/L,Middleweight,,5,5:00,http://www.ufcstats.com/fight-details/eaa63c8fb9379426
UFC 204: Bisping vs. Henderson,"October 08, 2016",Gegard Mousasi vs. Vitor Belfort,Gegard Mousasi,Vitor Belfort,Gegard Mousasi,W/L,Middleweight,,2,2:43,http://www.ufcstats.com/fight-details/ebc7ec239faf7b0b
UFC 204: Bisping vs. Henderson,"October 08, 2016",Jimi Manuwa vs. Ovince Saint Preux,Jimi Manuwa,Ovince Saint Preux,Jimi Manuwa,W/L,Light Heavyweight,,2,2:38,http://www.ufcstats.com/fight-details/451d7d8c2a6bacb3
UFC 204: Bisping vs. Henderson,"October 08, 2016",Stefan Struve vs. Daniel Omielanczuk,Stefan Struve,Daniel Omielanczuk,Stefan Struve,W/L,Heavyweight,,2,1:41,http://www.ufcstats.com/fight-details/17067cf55726c673
UFC 204: Bisping vs. Henderson,"October 08, 2016",Mirsad Bektic vs. Russell Doane,Mirsad Bektic,Russell Doane,Mirsad Bektic,W/L,Featherweight,,1,4:22,http://www.ufcstats.com/fight-details/23253ebb1d86d8b4
UFC 204: Bisping vs. Henderson,"October 08, 2016",Iuri Alcantara vs. Brad Pickett,Iuri Alcantara,Brad Pickett,Iuri Alcantara,W/L,Bantamweight,,1,1:59,http://www.ufcstats.com/fight-details/2f9a8807807b80d6
UFC 204: Bisping vs. Henderson,"October 08, 2016",Damian Stasiak vs. Davey Grant,Damian Stasiak,Davey Grant,Damian Stasiak,W/L,Bantamweight,,3,2:56,http://www.ufcstats.com/fight-details/3be121d4f5460893
UFC 204: Bisping vs. Henderson,"October 08, 2016",Leon Edwards vs. Albert Tumenov,Leon Edwards,Albert Tumenov,Leon Edwards,W/L,Welterweight,,3,3:01,http://www.ufcstats.com/fight-details/47dfd70b5780d68a
UFC 204: Bisping vs. Henderson,"October 08, 2016",Marc Diakiese vs. Lukasz Sajewski,Marc Diakiese,Lukasz Sajewski,Marc Diakiese,W/L,Lightweight,,2,4:40,http://www.ufcstats.com/fight-details/8794b5f9a591daf6
UFC 204: Bisping vs. Henderson,"October 08, 2016",Mike Perry vs. Danny Roberts,Mike Perry,Danny Roberts,Mike Perry,W/L,Welterweight,,3,4:40,http://www.ufcstats.com/fight-details/85bec51d0bdf511f
UFC 204: Bisping vs. Henderson,"October 08, 2016",Leonardo Santos vs. Adriano Martins,Leonardo Santos,Adriano Martins,Leonardo Santos,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/87b61c1d72232a84
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",John Lineker vs. John Dodson,John Lineker,John Dodson,John Lineker,W/L,Bantamweight,,5,5:00,http://www.ufcstats.com/fight-details/8793208907eca67f
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Alex Oliveira vs. Will Brooks,Alex Oliveira,Will Brooks,Alex Oliveira,W/L,Lightweight,,3,3:30,http://www.ufcstats.com/fight-details/3a8cc4cda195d758
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Zak Ottow vs. Joshua Burkman,Zak Ottow,Joshua Burkman,Zak Ottow,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/21b361d723fcf3cd
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Brandon Moreno vs. Louis Smolka,Brandon Moreno,Louis Smolka,Brandon Moreno,W/L,Flyweight,,1,2:23,http://www.ufcstats.com/fight-details/b43dfe6743160a66
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Henrique da Silva vs. Joachim Christensen,Henrique da Silva,Joachim Christensen,Henrique da Silva,W/L,Light Heavyweight,,2,4:43,http://www.ufcstats.com/fight-details/a27a9b7b8194e8fc
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Andre Fili vs. Hacran Dias,Andre Fili,Hacran Dias,Andre Fili,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/11b369120409d2aa
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Shamil Abdurakhimov vs. Walt Harris,Shamil Abdurakhimov,Walt Harris,Shamil Abdurakhimov,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/412735f3e0b66ea6
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Elizeu Zaleski dos Santos vs. Keita Nakamura,Elizeu Zaleski dos Santos,Keita Nakamura,Elizeu Zaleski dos Santos,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/958f6e5b79ff8c33
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Nate Marquardt vs. Tamdan McCrory,Nate Marquardt,Tamdan McCrory,Nate Marquardt,W/L,Middleweight,,2,4:44,http://www.ufcstats.com/fight-details/ba7250ef080d1603
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Ion Cutelaba vs. Jonathan Wilson,Ion Cutelaba,Jonathan Wilson,Ion Cutelaba,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/1cca8ba792f1e1d9
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Curtis Blaydes vs. Cody East,Curtis Blaydes,Cody East,Curtis Blaydes,W/L,Heavyweight,,2,2:02,http://www.ufcstats.com/fight-details/4efbd869aa0211d2
UFC Fight Night: Lineker vs. Dodson,"October 01, 2016",Ketlen Vieira vs. Kelly Faszholz,Ketlen Vieira,Kelly Faszholz,Ketlen Vieira,W/L,Women's Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/98e3b4d05ecc36a2
UFC Fight Night: Cyborg vs. Lansberg,"September 24, 2016",Cristiane Justino vs. Lina Lansberg,Cristiane Justino,Lina Lansberg,Cristiane Justino,W/L,Catch Weight,,2,2:29,http://www.ufcstats.com/fight-details/76c5f66afe6ab192
UFC Fight Night: Cyborg vs. Lansberg,"September 24, 2016",Renan Barao vs. Phillipe Nover,Renan Barao,Phillipe Nover,Renan Barao,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/50935ae1627fc89b
UFC Fight Night: Cyborg vs. Lansberg,"September 24, 2016",Roy Nelson vs. Antonio Silva,Roy Nelson,Antonio Silva,Roy Nelson,W/L,Heavyweight,,2,4:10,http://www.ufcstats.com/fight-details/5c5ed0416e881faf
UFC Fight Night: Cyborg vs. Lansberg,"September 24, 2016",Francisco Trinaldo vs. Paul Felder,Francisco Trinaldo,Paul Felder,Francisco Trinaldo,W/L,Lightweight,KO/TKO,3,2:25,http://www.ufcstats.com/fight-details/845907142e023077
UFC Fight Night: Cyborg vs. Lansberg,"September 24, 2016",Eric Spicely vs. Thiago Santos,Eric Spicely,Thiago Santos,Eric Spicely,W/L,Middleweight,,1,2:58,http://www.ufcstats.com/fight-details/66b8f3426f36fdf7
